duration,protocol_type,service,flag,src_bytes,dst_bytes,count,srv_count,serror_rate,same_srv_rate,num_failed_logins,logged_in,label,is_attack
65.18,tcp,ftp,SF,373,591,5,1,0.041,0.865,0,1,normal,0
43.86,tcp,ftp,SF,431,0,5,5,0.023,0.881,0,1,normal,0
0.46,udp,ssh,REJ,24,0,117,401,0.77,0.934,0,0,dos,1
0.0,tcp,smtp,SF,818,526,2,2,0.13,0.625,0,1,u2r,1
64.65,icmp,ssh,SF,0,862,7,1,0.124,0.99,0,1,normal,0
33.25,udp,other,SF,233,1776,2,9,0.0,0.783,0,1,normal,0
2.23,tcp,smtp,SF,978,940,2,4,0.02,0.857,0,1,normal,0
0.0,udp,dns,SF,512,641,7,8,0.0,0.889,0,1,normal,0
28.41,tcp,ssh,SF,170,920,4,1,0.018,0.838,0,1,normal,0
0.0,tcp,ssh,SF,23,0,58,13,0.344,0.408,0,0,probe,1
46.8,tcp,ssh,SF,525,440,5,1,0.034,1.0,0,1,normal,0
67.6,tcp,http,SF,0,696,5,4,0.01,0.878,0,1,normal,0
1.06,tcp,other,S0,44,0,448,207,1.0,1.0,0,0,dos,1
16.05,udp,http,SF,576,600,5,7,0.052,0.777,0,1,normal,0
0.0,tcp,other,S0,38,0,325,151,0.891,0.932,0,0,dos,1
61.14,tcp,ftp,SF,343,833,7,2,0.052,0.888,0,1,normal,0
97.32,tcp,pop3,SF,331,926,3,7,0.07,0.998,0,1,normal,0
7.24,tcp,http,S0,28,0,31,1,0.429,0.289,0,0,probe,1
3.93,tcp,ssh,REJ,10,0,267,433,0.933,0.907,0,0,dos,1
0.91,tcp,pop3,S0,16,3,236,268,0.931,0.953,0,0,dos,1
34.1,tcp,telnet,SF,497,1491,6,9,0.0,0.836,0,1,normal,0
0.13,udp,other,RSTR,17,0,402,185,0.865,0.922,0,0,dos,1
17.01,tcp,smtp,SF,507,1077,9,7,0.0,0.928,0,1,normal,0
30.16,tcp,dns,S0,793,1129,9,2,0.064,0.625,0,1,normal,0
69.53,tcp,http,SF,953,1350,2,4,0.06,0.836,0,1,normal,0
80.21,udp,ftp,SF,491,1638,4,8,0.022,0.857,0,1,normal,0
11.26,tcp,pop3,SF,551,1306,9,9,0.0,0.882,0,1,normal,0
96.18,tcp,other,SF,528,932,6,5,0.072,0.871,0,1,normal,0
0.0,udp,ssh,S0,28,2,272,394,0.778,1.0,0,0,dos,1
1.83,udp,telnet,S0,0,0,265,105,0.683,0.937,0,0,dos,1
3.44,tcp,ssh,REJ,27,0,93,4,0.683,0.12,0,0,probe,1
88.46,tcp,dns,SF,746,1279,7,8,0.082,0.825,0,1,normal,0
0.31,tcp,telnet,REJ,8,0,43,12,0.635,0.286,0,0,probe,1
58.66,tcp,ssh,SF,51,1339,4,5,0.018,1.0,0,1,normal,0
107.98,tcp,dns,REJ,839,1036,4,9,0.0,0.947,0,1,normal,0
1.77,tcp,ssh,REJ,55,0,417,105,0.986,0.892,0,0,dos,1
59.72,tcp,http,RSTR,468,1818,7,6,0.167,0.892,0,1,normal,0
38.62,tcp,ftp,SF,687,1569,5,4,0.0,0.865,0,1,normal,0
29.2,tcp,pop3,SF,141,1456,3,7,0.071,1.0,0,1,normal,0
114.94,icmp,ftp,SF,493,189,6,7,0.063,0.915,0,1,normal,0
0.0,tcp,pop3,REJ,72,0,483,303,0.884,0.985,0,0,dos,1
35.41,tcp,ftp,SF,31,976,1,8,0.0,0.733,0,1,normal,0
0.0,tcp,http,SF,319,1006,2,2,0.121,1.0,0,1,normal,0
35.35,udp,telnet,SF,614,202,1,5,0.0,0.842,0,1,normal,0
14.26,tcp,ssh,RSTO,360,1585,2,2,0.0,0.788,0,1,normal,0
1.79,tcp,smtp,REJ,54,0,345,224,0.957,0.893,0,0,dos,1
0.24,tcp,other,REJ,35,0,47,2,0.535,0.033,0,0,probe,1
0.23,tcp,other,S0,67,4,260,253,0.854,0.87,0,0,dos,1
1.99,tcp,http,S0,72,0,359,197,0.93,0.945,0,0,dos,1
71.71,tcp,ftp,SF,82,892,3,3,0.0,0.867,0,1,normal,0
1.43,udp,dns,S0,39,0,105,271,0.974,0.885,0,0,dos,1
104.71,tcp,telnet,SF,711,0,2,2,0.0,1.0,0,1,normal,0
78.94,tcp,pop3,SF,551,1092,8,4,0.049,0.689,0,1,normal,0
45.44,udp,ftp,SF,665,1507,2,3,0.069,1.0,0,1,normal,0
0.0,tcp,ssh,SF,366,1104,7,8,0.012,1.0,0,1,normal,0
1.65,udp,pop3,REJ,46,2,39,16,0.875,0.0,0,0,probe,1
58.69,tcp,smtp,SF,790,541,7,9,0.0,0.834,0,1,normal,0
11.58,tcp,pop3,SF,42,267,7,7,0.201,0.934,1,0,r2l,1
75.32,tcp,ssh,SF,833,1071,7,5,0.15,0.866,0,1,normal,0
0.0,tcp,dns,S0,245,1182,3,6,0.021,0.888,0,1,normal,0
1.87,udp,dns,S0,59,0,198,318,0.965,0.948,0,0,dos,1
47.75,udp,pop3,S0,598,1505,9,1,0.002,0.718,0,1,normal,0
0.0,tcp,pop3,SF,330,480,6,4,0.044,0.933,0,1,normal,0
172.34,tcp,pop3,SF,652,1544,9,9,0.0,0.63,0,1,normal,0
10.63,tcp,other,S0,405,351,14,5,0.135,0.329,3,0,r2l,1
0.84,tcp,ftp,S0,100,0,453,192,0.964,0.964,0,0,dos,1
8.3,tcp,ftp,SF,399,2275,1,1,0.0,0.875,0,1,normal,0
87.04,tcp,ssh,SF,721,1734,2,4,0.021,0.656,0,1,normal,0
112.83,tcp,smtp,SF,489,1497,5,6,0.0,0.895,0,1,normal,0
53.53,udp,smtp,RSTO,374,1127,5,5,0.0,0.892,0,1,normal,0
16.24,udp,pop3,SF,46,1144,4,5,0.0,1.0,0,1,normal,0
0.0,tcp,ssh,SF,556,716,4,7,0.066,0.934,0,1,normal,0
0.0,udp,ssh,RSTR,557,1742,2,2,0.029,0.788,0,1,normal,0
19.91,udp,other,SF,238,1214,8,9,0.038,0.752,0,1,normal,0
0.0,tcp,smtp,REJ,851,750,1,5,0.101,0.925,0,1,normal,0
27.94,udp,ftp,SF,516,1004,6,8,0.0,0.811,0,1,normal,0
59.19,tcp,other,SF,565,1035,7,3,0.031,0.885,0,1,normal,0
2.49,tcp,pop3,S0,56,0,307,467,0.785,0.859,0,0,dos,1
68.08,tcp,other,SF,683,1382,4,3,0.0,0.979,0,1,normal,0
1.41,tcp,telnet,S0,11,0,86,1,0.526,0.083,0,0,probe,1
69.5,tcp,pop3,SF,519,1925,7,9,0.039,1.0,0,1,normal,0
56.56,udp,http,SF,531,0,8,6,0.046,1.0,0,1,normal,0
85.55,tcp,ftp,SF,609,831,5,4,0.1,0.88,0,1,normal,0
35.35,tcp,dns,SF,1027,1043,2,6,0.062,0.871,0,1,normal,0
22.87,tcp,ssh,SF,697,971,1,9,0.0,0.913,0,1,normal,0
1.58,tcp,ssh,S0,65,0,335,232,0.741,0.956,0,0,dos,1
4.49,udp,other,S0,18,0,21,13,0.684,0.41,0,0,probe,1
84.69,tcp,http,S0,924,437,8,2,0.074,0.816,0,1,normal,0
67.0,tcp,pop3,SF,866,1886,9,4,0.0,1.0,0,1,normal,0
0.47,udp,smtp,S0,22,0,272,423,0.871,0.971,0,0,dos,1
19.21,tcp,telnet,SF,0,442,9,3,0.071,0.844,0,1,normal,0
0.0,tcp,ftp,SF,400,1006,9,2,0.119,0.885,0,1,normal,0
0.0,tcp,ssh,S0,62,0,203,117,0.866,0.888,0,0,dos,1
0.0,tcp,http,SF,497,298,4,6,0.056,0.891,0,1,normal,0
23.6,tcp,http,SF,0,340,4,9,0.048,0.885,0,1,normal,0
64.46,tcp,ftp,SF,77,0,7,3,0.039,0.889,0,1,normal,0
50.56,tcp,smtp,SF,604,1957,7,9,0.0,0.817,0,1,normal,0
0.0,tcp,other,SF,450,969,7,5,0.029,1.0,0,1,normal,0
1.24,tcp,http,S0,30,0,167,132,0.881,0.835,0,0,dos,1
20.92,tcp,http,SF,670,866,7,9,0.0,0.905,0,1,normal,0
0.0,tcp,other,REJ,46,0,319,203,0.75,1.0,0,0,dos,1
0.0,tcp,dns,S0,49,3,160,368,0.849,0.933,0,0,dos,1
0.0,tcp,ftp,REJ,34,0,256,404,1.0,0.937,0,0,dos,1
64.05,tcp,other,SF,814,1285,4,8,0.006,0.667,0,1,normal,0
95.86,tcp,dns,RSTO,340,967,6,4,0.062,0.713,0,1,normal,0
78.05,tcp,telnet,SF,290,1044,1,3,0.0,1.0,0,1,normal,0
41.71,udp,telnet,SF,1076,1869,4,6,0.013,0.847,0,1,normal,0
2.8,icmp,http,REJ,20,0,92,1,0.424,0.128,0,0,probe,1
0.0,tcp,dns,SF,263,1319,2,6,0.055,0.895,0,1,normal,0
0.0,tcp,dns,S0,54,0,187,146,0.989,1.0,0,0,dos,1
60.89,tcp,smtp,SF,249,1280,4,3,0.08,0.831,0,1,normal,0
63.2,tcp,dns,SF,575,817,9,2,0.103,0.758,0,1,normal,0
28.26,tcp,dns,SF,184,559,9,4,0.075,1.0,0,1,normal,0
1.65,tcp,ssh,REJ,37,0,180,464,0.862,1.0,0,0,dos,1
40.15,tcp,http,SF,931,1059,6,7,0.045,0.886,0,1,normal,0
77.5,udp,http,SF,995,1042,7,8,0.138,0.712,0,1,normal,0
0.0,tcp,pop3,S0,74,3,307,500,0.79,0.913,0,0,dos,1
0.0,tcp,dns,SF,604,1940,8,1,0.067,0.873,0,1,normal,0
62.51,udp,http,SF,258,1459,6,9,0.0,0.759,0,1,normal,0
69.63,tcp,http,SF,563,1329,6,9,0.014,0.97,0,1,normal,0
53.46,tcp,ssh,SF,705,833,9,8,0.0,1.0,0,1,normal,0
12.21,tcp,smtp,SF,844,1011,1,3,0.0,0.82,0,1,normal,0
7.26,tcp,pop3,SF,271,906,1,5,0.037,0.852,0,1,normal,0
22.13,tcp,ftp,SF,917,2304,2,9,0.0,0.841,0,1,normal,0
80.9,tcp,other,SF,330,353,5,6,0.004,0.929,0,1,normal,0
59.6,udp,dns,SF,200,1134,7,7,0.063,0.75,0,1,normal,0
40.25,tcp,smtp,SF,186,1335,3,4,0.0,1.0,0,1,normal,0
65.4,icmp,other,SF,0,1358,8,8,0.006,0.916,0,1,normal,0
87.77,tcp,telnet,SF,621,1712,8,9,0.011,1.0,0,1,normal,0
62.71,tcp,dns,SF,579,1330,1,1,0.0,0.943,0,1,normal,0
46.02,tcp,pop3,SF,1119,924,1,4,0.005,0.896,0,1,normal,0
20.14,tcp,dns,SF,328,1053,9,8,0.011,0.767,0,1,normal,0
4.88,tcp,dns,S0,22,0,28,2,0.496,0.073,0,0,probe,1
0.0,tcp,smtp,S0,41,1,479,439,0.911,1.0,0,0,dos,1
22.62,tcp,other,SF,1042,1860,6,9,0.056,0.876,0,1,normal,0
86.25,tcp,pop3,SF,753,640,3,8,0.07,0.93,0,1,normal,0
0.0,udp,ssh,SF,764,675,3,6,0.024,0.893,0,1,normal,0
0.0,tcp,other,S0,43,4,264,425,0.88,0.932,0,0,dos,1
82.18,tcp,smtp,SF,983,723,2,2,0.007,0.842,0,1,normal,0
18.37,tcp,smtp,SF,717,1884,6,7,0.006,1.0,0,1,normal,0
77.45,tcp,smtp,SF,222,1374,3,2,0.0,0.813,0,1,normal,0
41.09,tcp,ssh,SF,593,993,2,1,0.046,0.914,0,1,normal,0
25.86,tcp,http,SF,408,1009,6,4,0.036,0.842,0,1,normal,0
0.0,tcp,http,S0,10,0,112,223,0.947,1.0,0,0,dos,1
0.0,udp,dns,REJ,46,0,30,5,0.182,0.187,0,0,probe,1
70.95,tcp,other,SF,786,805,9,4,0.0,0.906,0,1,normal,0
37.97,tcp,http,SF,530,1798,7,4,0.088,0.997,0,1,normal,0
47.15,udp,other,SF,637,1288,1,2,0.0,0.74,0,1,normal,0
102.5,tcp,pop3,SF,51,820,3,8,0.079,0.842,0,1,normal,0
106.22,tcp,ssh,SF,499,0,4,8,0.041,0.883,0,1,normal,0
64.79,tcp,smtp,SF,585,1681,4,6,0.0,0.802,0,1,normal,0
0.93,tcp,telnet,S0,94,10,456,504,0.749,0.929,0,0,dos,1
28.7,tcp,other,SF,132,0,10,1,0.129,0.566,1,0,r2l,1
20.06,tcp,pop3,SF,1103,1569,9,4,0.084,0.857,0,1,normal,0
33.04,tcp,ftp,SF,469,544,1,7,0.064,1.0,0,1,normal,0
0.0,udp,dns,SF,757,394,2,1,0.008,0.752,0,1,normal,0
11.82,udp,http,SF,321,1709,4,3,0.052,0.933,0,1,normal,0
0.0,icmp,ssh,SF,741,1411,1,9,0.075,0.865,0,1,normal,0
7.8,tcp,other,SF,87,1521,8,7,0.061,0.626,0,1,normal,0
97.97,udp,ftp,SF,369,1047,5,1,0.055,0.98,0,1,normal,0
2.71,tcp,dns,RSTR,30,0,383,226,0.801,1.0,0,0,dos,1
64.68,udp,pop3,SF,180,1963,9,7,0.0,0.846,0,1,normal,0
129.34,tcp,dns,S0,318,1277,9,2,0.05,0.914,0,1,normal,0
84.82,tcp,pop3,S0,111,857,6,3,0.015,0.79,0,1,normal,0
20.5,tcp,telnet,SF,58,304,5,5,0.058,0.47,1,1,r2l,1
0.0,udp,ssh,REJ,862,1240,6,4,0.0,0.992,0,1,normal,0
96.34,tcp,other,SF,132,1983,4,5,0.054,0.992,0,1,normal,0
83.4,tcp,pop3,S0,370,1488,3,5,0.052,0.862,0,1,normal,0
108.77,tcp,dns,SF,369,491,7,9,0.0,0.936,0,1,normal,0
78.58,tcp,ftp,SF,2086,103,1,2,0.111,0.743,1,1,u2r,1
0.0,icmp,ssh,SF,842,663,4,5,0.098,1.0,0,1,normal,0
1.06,tcp,http,SF,42,0,81,19,0.594,0.281,0,0,probe,1
120.9,tcp,telnet,SF,438,1617,4,4,0.073,0.927,0,1,normal,0
68.9,tcp,http,SF,43,1089,3,9,0.089,1.0,0,1,normal,0
99.81,icmp,http,S0,919,1194,4,3,0.0,0.849,0,1,normal,0
46.11,tcp,ssh,SF,285,599,6,4,0.053,1.0,0,1,normal,0
166.44,tcp,ftp,SF,623,2017,9,8,0.026,0.917,0,1,normal,0
10.82,tcp,smtp,SF,839,1500,9,8,0.0,0.785,0,1,normal,0
14.31,tcp,telnet,S0,490,1187,6,1,0.071,0.928,0,1,normal,0
3.8,tcp,telnet,S0,51,0,357,492,1.0,0.95,0,0,dos,1
51.65,tcp,other,SF,265,258,7,2,0.135,0.478,4,0,r2l,1
0.0,tcp,pop3,SF,785,1377,3,4,0.068,0.835,0,1,normal,0
96.3,tcp,pop3,SF,485,1139,9,5,0.061,1.0,0,1,normal,0
0.0,tcp,pop3,RSTR,53,0,325,115,0.796,0.992,0,0,dos,1
39.6,tcp,pop3,SF,76,1102,3,4,0.01,0.904,0,1,normal,0
0.49,tcp,telnet,RSTR,16,5,469,495,0.741,1.0,0,0,dos,1
49.89,tcp,ftp,SF,646,1918,7,2,0.0,0.746,0,1,normal,0
2.11,tcp,ssh,S0,82,8,239,175,0.967,0.95,0,0,dos,1
130.04,icmp,ssh,SF,516,1976,1,2,0.021,0.691,0,1,normal,0
0.49,tcp,pop3,SF,344,1183,2,5,0.028,1.0,0,1,normal,0
66.84,tcp,dns,RSTO,492,49,6,9,0.098,0.969,0,1,normal,0
60.52,tcp,ftp,SF,1035,865,2,7,0.0,0.743,0,1,normal,0
1.92,udp,pop3,S0,76,0,221,359,0.914,0.977,0,0,dos,1
28.18,tcp,other,SF,176,665,1,1,0.001,0.522,0,1,u2r,1
71.82,tcp,other,S0,631,1127,8,5,0.0,0.723,0,1,normal,0
32.5,icmp,smtp,SF,259,1629,7,2,0.005,0.931,0,1,normal,0
82.6,tcp,ssh,SF,1137,746,7,9,0.012,0.704,0,1,normal,0
17.75,udp,http,SF,525,1826,9,8,0.035,0.833,0,1,normal,0
0.0,tcp,ssh,SF,341,1738,2,6,0.0,0.879,0,1,normal,0
0.18,udp,smtp,RSTR,36,0,417,243,0.996,1.0,0,0,dos,1
1.59,tcp,telnet,S0,94,4,320,502,0.99,0.962,0,0,dos,1
92.23,icmp,telnet,S0,326,1146,1,8,0.081,1.0,0,1,normal,0
0.0,tcp,http,SF,338,953,6,2,0.015,0.796,0,1,normal,0
90.51,tcp,ftp,SF,452,0,5,2,0.082,0.909,0,1,normal,0
52.6,icmp,ftp,SF,663,674,3,6,0.03,0.993,0,1,normal,0
3.91,tcp,smtp,REJ,496,1232,1,7,0.017,0.851,0,1,normal,0
65.11,tcp,pop3,SF,584,577,9,7,0.016,0.925,0,1,normal,0
61.95,tcp,ftp,S0,64,1061,6,2,0.051,0.79,0,1,normal,0
56.77,udp,ftp,SF,544,623,3,2,0.067,0.852,0,1,normal,0
0.0,tcp,smtp,RSTR,0,0,115,246,0.929,0.965,0,0,dos,1
0.0,tcp,pop3,SF,461,1018,6,3,0.061,0.878,0,1,normal,0
49.75,tcp,ssh,REJ,526,1757,7,4,0.005,1.0,0,1,normal,0
22.98,tcp,dns,SF,1154,1361,9,4,0.055,1.0,0,1,normal,0
4.12,tcp,pop3,S0,67,0,121,411,0.95,1.0,0,0,dos,1
77.19,tcp,ssh,SF,604,1578,6,5,0.011,0.932,0,1,normal,0
58.48,tcp,telnet,SF,72,290,7,5,0.0,0.965,0,1,normal,0
56.35,tcp,ssh,SF,624,314,9,4,0.01,0.908,0,1,normal,0
50.96,udp,telnet,SF,484,59,6,9,0.039,0.97,0,1,normal,0
14.65,tcp,smtp,REJ,594,871,8,8,0.0,0.949,0,1,normal,0
0.0,tcp,ssh,S0,33,0,321,141,0.875,1.0,0,0,dos,1
0.0,tcp,other,SF,954,310,2,4,0.018,0.998,0,1,normal,0
0.0,tcp,http,SF,0,2677,9,4,0.148,0.869,0,1,normal,0
0.0,tcp,ssh,SF,427,839,5,7,0.058,0.997,0,1,normal,0
1.78,tcp,ftp,S0,107,0,361,360,0.879,0.976,0,0,dos,1
0.06,tcp,pop3,S0,30,0,401,191,0.972,0.979,0,0,dos,1
1.98,tcp,http,RSTR,102,5,321,189,0.942,0.943,0,0,dos,1
57.83,icmp,smtp,SF,239,552,9,6,0.019,0.693,0,1,normal,0
0.98,tcp,ftp,S0,66,2,400,480,0.812,0.923,0,0,dos,1
28.67,tcp,ftp,SF,1016,750,4,1,0.011,0.806,0,1,normal,0
64.58,tcp,ssh,SF,567,1437,2,9,0.042,0.913,0,1,normal,0
68.83,tcp,smtp,SF,360,1921,5,5,0.0,0.87,0,1,normal,0
1.33,tcp,smtp,S0,38,0,198,361,0.991,0.914,0,0,dos,1
84.43,icmp,dns,SF,0,1356,8,2,0.053,0.716,0,1,normal,0
0.0,tcp,dns,RSTO,486,1288,4,7,0.014,0.992,0,1,normal,0
7.72,tcp,smtp,SF,153,812,2,5,0.006,0.744,0,1,normal,0
64.0,tcp,smtp,SF,673,1450,3,8,0.0,0.891,0,1,normal,0
114.38,tcp,ftp,SF,390,938,4,5,0.0,0.797,0,1,normal,0
36.44,tcp,pop3,SF,303,1741,6,7,0.044,0.807,0,1,normal,0
0.0,tcp,telnet,S0,62,0,115,266,0.817,0.868,0,0,dos,1
18.66,tcp,dns,SF,531,1667,6,6,0.034,0.882,0,1,normal,0
36.06,tcp,other,SF,425,1455,5,7,0.022,0.997,0,1,normal,0
80.6,icmp,ftp,SF,837,1322,6,4,0.101,0.911,0,1,normal,0
22.95,tcp,ftp,SF,950,1269,6,4,0.009,0.9,0,1,normal,0
0.0,tcp,other,SF,1687,479,3,1,0.048,0.936,1,1,u2r,1
40.12,tcp,dns,SF,875,1121,4,8,0.004,1.0,0,1,normal,0
76.79,tcp,pop3,SF,711,1129,3,4,0.053,0.74,0,1,normal,0
80.72,tcp,telnet,SF,231,432,7,1,0.0,0.899,0,1,normal,0
28.23,tcp,ssh,SF,22,393,2,7,0.071,0.86,1,1,r2l,1
33.38,tcp,telnet,SF,912,1733,9,9,0.084,0.977,0,1,normal,0
0.97,tcp,ssh,S0,69,3,113,295,0.901,0.853,0,0,dos,1
18.31,udp,ssh,SF,551,324,2,9,0.015,0.947,0,1,normal,0
51.42,udp,ftp,SF,296,585,4,6,0.019,0.892,0,1,normal,0
28.24,tcp,smtp,SF,365,1562,2,3,0.0,0.699,0,1,normal,0
0.0,tcp,other,REJ,1278,1325,1,3,0.0,0.883,0,1,normal,0
0.0,tcp,smtp,SF,1037,946,5,2,0.0,0.806,0,1,normal,0
49.27,tcp,telnet,REJ,531,895,6,3,0.0,0.811,0,1,normal,0
0.0,tcp,ftp,S0,80,0,429,319,0.866,0.996,0,0,dos,1
0.0,tcp,ftp,REJ,39,0,166,418,0.836,1.0,0,0,dos,1
0.0,tcp,ssh,S0,100,1,346,493,0.912,0.955,0,0,dos,1
119.36,tcp,dns,REJ,339,1613,3,2,0.044,0.913,0,1,normal,0
0.83,tcp,pop3,REJ,12,2,225,455,0.83,0.885,0,0,dos,1
342.32,tcp,telnet,SF,1800,0,1,3,0.0,0.916,1,1,u2r,1
57.6,tcp,pop3,SF,222,828,7,9,0.0,0.94,0,1,normal,0
54.01,tcp,pop3,SF,381,1072,3,1,0.064,1.0,0,1,normal,0
2.52,tcp,smtp,S0,55,5,153,227,1.0,1.0,0,0,dos,1
93.26,tcp,smtp,SF,179,879,2,9,0.0,0.897,0,1,normal,0
1.35,tcp,ssh,S0,650,234,5,6,0.0,0.773,0,1,normal,0
0.0,tcp,ssh,S0,43,0,391,355,0.836,0.997,0,0,dos,1
68.01,tcp,http,SF,540,847,1,8,0.0,0.933,0,1,normal,0
64.37,tcp,pop3,REJ,678,1649,5,3,0.02,0.985,0,1,normal,0
93.99,tcp,ftp,RSTR,578,766,9,9,0.049,1.0,0,1,normal,0
70.5,tcp,pop3,SF,327,711,8,5,0.0,0.89,0,1,normal,0
0.0,tcp,ssh,S0,97,1,422,252,0.936,0.985,0,0,dos,1
44.06,tcp,ssh,SF,499,1127,5,4,0.068,0.936,0,1,normal,0
14.32,tcp,dns,S0,385,0,2,3,0.0,0.917,0,1,normal,0
0.48,udp,ssh,REJ,7,0,321,150,1.0,0.978,0,0,dos,1
77.86,tcp,telnet,SF,506,25,5,8,0.012,0.819,0,1,normal,0
0.0,udp,ssh,REJ,3,0,439,507,0.846,0.933,0,0,dos,1
39.08,tcp,smtp,SF,288,1653,3,9,0.0,0.849,0,1,normal,0
26.5,tcp,ftp,S0,222,1173,4,7,0.065,0.915,0,1,normal,0
25.96,tcp,other,SF,753,1305,5,8,0.0,1.0,0,1,normal,0
0.0,tcp,pop3,SF,830,1531,9,4,0.047,0.802,0,1,normal,0
2.01,tcp,telnet,S0,30,6,316,454,0.852,0.912,0,0,dos,1
2.26,udp,ssh,REJ,0,0,227,487,0.924,1.0,0,0,dos,1
0.0,tcp,other,SF,75,175,5,6,0.015,0.604,3,1,r2l,1
4.6,tcp,ssh,SF,777,844,4,2,0.029,0.953,0,1,normal,0
0.0,tcp,other,S0,29,0,286,480,1.0,1.0,0,0,dos,1
49.28,tcp,http,RSTR,614,919,8,1,0.003,0.858,0,1,normal,0
0.29,tcp,smtp,REJ,38,3,26,18,0.69,0.264,0,0,probe,1
50.47,tcp,ssh,SF,1010,1104,7,3,0.0,0.887,0,1,normal,0
1.39,tcp,other,REJ,23,0,96,19,0.208,0.103,0,0,probe,1
58.11,tcp,other,REJ,147,1843,6,7,0.0,0.836,0,1,normal,0
96.96,udp,other,RSTO,582,370,5,3,0.0,1.0,0,1,normal,0
1.0,udp,ftp,S0,59,0,246,136,0.795,0.932,0,0,dos,1
6.66,tcp,ssh,SF,420,620,4,3,0.0,0.875,0,1,normal,0
5.29,tcp,telnet,REJ,488,953,9,7,0.033,0.959,0,1,normal,0
38.14,tcp,telnet,SF,216,22,1,1,0.185,0.875,1,0,r2l,1
62.15,tcp,http,SF,658,1569,1,3,0.048,0.757,0,1,normal,0
94.03,tcp,ftp,SF,622,430,9,9,0.055,0.954,0,1,normal,0
37.57,tcp,dns,SF,391,1004,7,6,0.007,0.925,0,1,normal,0
61.1,tcp,ftp,S0,497,1585,4,4,0.0,0.75,0,1,normal,0
106.58,tcp,other,RSTR,0,393,2,7,0.0,0.873,0,1,normal,0
0.0,tcp,ftp,S0,57,4,52,11,0.811,0.334,0,0,probe,1
70.22,tcp,ftp,SF,1012,745,4,4,0.078,0.75,1,1,u2r,1
67.71,tcp,ssh,SF,352,229,4,8,0.053,0.882,0,1,normal,0
38.53,udp,smtp,SF,792,599,4,4,0.0,0.856,0,1,normal,0
29.06,tcp,ftp,SF,387,1092,5,3,0.053,1.0,0,1,normal,0
0.55,tcp,ftp,REJ,45,2,186,426,0.807,0.984,0,0,dos,1
19.75,udp,ssh,SF,946,1125,3,6,0.0,0.859,0,1,normal,0
47.69,tcp,pop3,SF,685,55,8,4,0.0,0.88,0,1,normal,0
7.95,tcp,ssh,SF,89,321,9,1,0.113,0.619,2,0,r2l,1
3.45,tcp,telnet,S0,0,0,148,314,1.0,0.882,0,0,dos,1
0.0,tcp,ftp,REJ,1191,1560,2,9,0.084,0.839,0,1,normal,0
63.69,tcp,ftp,SF,348,443,4,2,0.066,0.773,0,1,normal,0
0.0,tcp,dns,SF,634,935,4,2,0.047,0.998,0,1,normal,0
126.24,tcp,ftp,SF,834,1330,8,6,0.0,0.975,0,1,normal,0
0.0,tcp,dns,SF,414,76,4,9,0.0,0.868,0,1,normal,0
48.12,udp,pop3,RSTR,904,588,9,8,0.0,0.909,0,1,normal,0
120.97,tcp,pop3,SF,885,542,8,2,0.027,0.79,0,1,normal,0
71.12,icmp,ssh,RSTR,652,828,7,7,0.094,1.0,0,1,normal,0
37.1,tcp,telnet,SF,465,622,6,9,0.056,1.0,0,1,normal,0
59.93,tcp,ssh,SF,448,977,8,8,0.008,1.0,0,1,normal,0
1.54,tcp,smtp,REJ,45,2,76,12,0.399,0.341,0,0,probe,1
37.6,icmp,ssh,SF,276,333,4,6,0.011,1.0,0,1,normal,0
0.0,tcp,telnet,S0,24,0,41,7,0.51,0.323,0,0,probe,1
54.38,tcp,telnet,SF,456,202,8,1,0.0,0.827,0,1,normal,0
58.76,tcp,ssh,SF,848,1481,6,7,0.028,1.0,0,1,normal,0
0.96,tcp,http,RSTR,41,10,473,243,0.764,0.955,0,0,dos,1
23.42,tcp,telnet,SF,650,798,7,3,0.019,0.933,0,1,normal,0
111.83,tcp,ftp,RSTR,0,935,3,9,0.028,0.997,0,1,normal,0
93.97,tcp,smtp,SF,654,2006,1,9,0.046,0.967,0,1,normal,0
0.0,tcp,pop3,S0,217,1204,5,7,0.022,0.822,0,1,normal,0
18.47,tcp,dns,RSTR,270,1766,7,7,0.023,0.809,0,1,normal,0
0.0,tcp,pop3,SF,309,628,2,8,0.059,0.874,0,1,normal,0
77.99,tcp,other,S0,861,407,4,2,0.011,0.847,0,1,normal,0
7.57,icmp,dns,SF,715,0,1,1,0.001,0.831,0,1,normal,0
0.0,tcp,telnet,SF,264,1479,2,1,0.022,0.949,0,1,normal,0
63.52,tcp,smtp,SF,862,1029,5,9,0.0,0.86,0,1,normal,0
133.42,tcp,pop3,SF,447,1458,2,5,0.081,0.774,0,1,normal,0
0.0,tcp,pop3,SF,196,24,3,4,0.038,0.833,0,1,normal,0
55.62,tcp,ssh,SF,318,396,4,2,0.0,0.974,0,1,normal,0
99.17,udp,telnet,SF,192,1048,9,2,0.0,0.802,0,1,normal,0
69.0,icmp,ftp,SF,702,568,6,1,0.02,0.9,0,1,normal,0
35.38,tcp,pop3,SF,413,0,3,2,0.09,1.0,0,1,normal,0
28.09,tcp,telnet,REJ,271,154,9,2,0.0,0.993,0,1,normal,0
48.03,tcp,dns,SF,614,1183,3,6,0.0,0.733,0,1,normal,0
75.85,tcp,smtp,SF,1422,454,1,3,0.02,0.822,1,1,u2r,1
