duration,src_bytes,dst_bytes,count,srv_count,serror_rate,same_srv_rate,num_failed_logins,logged_in,protocol_type_enc,service_enc,flag_enc
29.26,265,1789,7,2,0.037,0.789,0,1,2,0,0
17.36,107,408,10,6,0.144,0.832,2,1,1,0,3
0.0,49,4,113,302,0.986,0.962,0,0,1,2,3
1.08,8,0,390,399,0.737,0.913,0,0,1,4,2
19.53,0,704,4,4,0.062,1.0,0,1,1,0,4
0.0,19,0,473,105,0.819,0.79,0,0,1,0,0
3.42,25,0,59,7,0.489,0.16,0,0,1,1,4
128.81,562,1866,9,1,0.0,0.938,0,1,2,5,2
6.31,0,0,93,16,0.342,0.155,0,0,1,4,0
67.41,911,620,8,5,0.095,0.826,0,1,2,2,4
43.24,448,2690,4,9,0.013,0.682,0,1,1,4,4
37.68,497,311,3,4,0.0,0.85,0,1,0,1,3
82.35,87,935,9,9,0.0,0.991,0,1,2,5,4
47.16,504,95,2,2,0.041,1.0,0,1,0,1,4
122.38,326,1192,3,8,0.014,0.83,0,1,1,6,0
16.14,596,665,5,2,0.054,0.898,0,1,2,7,3
119.18,421,1897,9,6,0.0,0.73,0,1,1,1,4
1.23,39,0,382,134,0.924,0.945,0,0,1,2,3
56.12,472,1184,2,5,0.036,0.835,0,1,1,1,4
1.75,10,4,285,447,0.792,0.933,0,0,1,7,2
23.31,953,1736,4,8,0.043,0.934,0,1,1,0,4
4.09,16,5,320,455,0.693,0.953,0,0,2,0,3
91.68,549,1053,8,7,0.0,0.849,0,1,1,2,4
19.43,424,1258,9,5,0.019,0.856,0,1,2,3,4
62.15,658,1569,1,3,0.048,0.757,0,1,1,2,4
3.22,57,5,272,166,0.952,1.0,0,0,1,2,2
0.0,12,6,45,4,0.72,0.133,0,0,1,5,3
40.24,282,1536,9,4,0.081,1.0,0,1,2,1,4
2.5,50,3,129,465,0.937,0.911,0,0,1,5,3
0.0,196,24,3,4,0.038,0.833,0,1,1,4,4
2.49,56,0,307,467,0.785,0.859,0,0,1,4,3
168.41,792,1470,2,4,0.149,0.836,0,1,1,0,4
0.34,26,0,71,14,0.43,0.205,0,0,2,7,3
32.24,1086,1285,4,7,0.005,0.971,0,1,1,7,4
13.28,701,241,9,7,0.0,0.772,0,1,1,2,4
2.58,177,1126,6,4,0.14,0.914,0,1,1,6,4
122.02,782,516,1,3,0.0,0.791,0,1,2,4,4
43.31,833,1476,3,7,0.008,0.903,0,1,1,5,4
3.97,52,6,352,141,1.0,0.921,0,0,2,4,0
23.31,46,2154,9,4,0.101,0.906,0,1,0,6,4
80.54,19,707,1,2,0.095,0.911,0,1,1,3,4
45.97,900,1042,9,7,0.02,0.789,0,1,1,3,4
0.0,37,0,435,406,0.971,0.967,0,0,1,4,3
2.0,33,2,180,294,0.781,0.947,0,0,1,2,3
2.96,45,0,126,234,0.815,0.979,0,0,2,0,0
74.41,534,776,8,2,0.0,1.0,0,1,1,2,2
59.72,530,0,3,6,0.037,0.895,0,1,1,4,4
94.52,344,551,7,1,0.122,0.941,0,1,1,7,4
27.32,771,1047,5,6,0.013,1.0,0,1,1,4,4
0.47,41,0,393,157,0.935,0.937,0,0,1,6,3
1.58,55,0,445,145,0.78,0.882,0,0,1,2,0
70.36,865,1996,4,1,0.043,0.861,0,1,1,7,4
62.72,4,1942,4,3,0.067,1.0,0,1,1,2,4
35.11,266,1232,2,2,0.014,1.0,0,1,2,1,4
0.0,892,1185,2,6,0.099,1.0,0,1,1,0,4
51.03,374,1663,7,2,0.0,0.842,0,1,2,0,3
196.96,884,1411,9,2,0.09,0.953,0,1,1,0,4
16.37,204,811,6,6,0.0,0.913,0,1,1,6,4
0.0,486,815,5,6,0.069,0.987,0,1,1,2,4
25.5,574,1297,9,4,0.054,0.817,0,1,1,3,4
4.67,110,0,108,205,0.999,0.928,0,0,2,7,3
4.78,13,9,268,488,0.902,0.957,0,0,1,6,3
2.51,8,0,62,11,0.543,0.274,0,0,1,2,3
38.39,297,782,6,2,0.196,0.575,1,1,1,0,3
40.04,713,1057,7,4,0.086,0.713,0,1,1,0,4
65.78,517,1017,3,7,0.062,0.757,0,1,1,7,4
37.58,285,403,4,4,0.061,0.939,0,1,2,5,0
0.0,0,753,5,5,0.011,0.817,0,1,2,2,3
1.46,37,0,46,10,0.696,0.323,0,0,1,7,3
43.44,851,1971,9,7,0.001,0.917,0,1,1,5,4
0.61,30,0,56,8,0.477,0.302,0,0,1,3,3
54.09,434,1467,9,8,0.002,0.897,0,1,1,0,4
48.24,119,421,11,9,0.104,0.357,1,1,1,7,4
107.56,1028,1241,7,9,0.0,0.77,0,1,2,3,4
0.77,318,2520,8,6,0.033,0.971,0,1,1,1,4
105.31,1086,1199,2,3,0.016,0.829,0,1,1,2,4
50.43,768,1829,2,3,0.018,0.802,0,1,1,0,4
0.0,1035,1888,3,2,0.0,0.868,0,1,2,5,4
0.0,10,0,26,13,0.218,0.052,0,0,1,7,3
82.88,795,1187,4,3,0.0,0.814,0,1,1,0,4
5.0,23,0,39,8,0.44,0.283,0,0,1,6,0
85.93,632,1746,8,2,0.0,0.794,0,1,1,4,4
139.06,67,1041,8,6,0.0,1.0,0,1,1,2,3
8.89,408,419,6,8,0.089,0.834,0,1,1,0,4
1.1,61,2,241,301,0.948,0.951,0,0,1,1,3
62.82,216,295,2,6,0.0,0.89,0,1,1,7,4
84.3,401,2009,4,6,0.0,1.0,0,1,1,1,4
0.0,23,5,128,343,0.917,1.0,0,0,1,4,0
1.34,20,0,46,6,0.43,0.258,0,0,1,0,3
4.23,61,7,357,274,0.819,0.975,0,0,1,4,0
6.74,577,1519,4,9,0.044,0.796,0,1,2,2,1
0.0,41,5,89,4,0.613,0.44,0,0,2,1,3
57.55,230,1270,4,9,0.023,0.748,0,1,2,5,4
0.0,44,440,3,2,0.0,0.945,0,1,0,7,4
0.91,16,3,236,268,0.931,0.953,0,0,1,4,3
55.83,502,1195,5,4,0.025,1.0,0,1,1,7,4
74.54,99,561,5,8,0.083,0.854,0,1,1,4,4
94.43,622,48,3,5,0.06,0.831,0,1,2,7,4
55.46,338,1313,8,1,0.002,0.954,0,1,1,2,4
61.43,31,1947,9,7,0.017,0.781,0,1,1,5,4
125.68,891,261,5,3,0.0,0.853,0,1,1,0,4
0.0,623,672,2,2,0.025,0.985,0,1,1,2,4
0.0,0,912,3,8,0.118,0.792,0,1,0,4,0
42.83,333,0,2,8,0.083,0.588,0,1,1,3,4
53.3,588,1203,8,4,0.0,1.0,0,1,1,7,4
66.5,517,623,3,8,0.0,1.0,0,1,1,5,4
51.21,260,689,4,2,0.0,0.899,0,1,2,3,4
111.61,474,1400,1,6,0.0,0.87,0,1,1,4,1
58.69,790,541,7,9,0.0,0.834,0,1,1,5,4
94.86,0,278,5,5,0.0,0.718,0,1,1,7,4
26.56,554,1125,5,3,0.0,0.809,0,1,1,3,4
55.74,0,1099,5,3,0.0,1.0,0,1,1,3,4
52.79,358,1049,7,2,0.008,0.962,0,1,1,2,4
108.28,139,1204,8,9,0.024,0.773,0,1,1,3,2
1.01,19,5,339,246,1.0,0.927,0,0,1,1,0
0.0,88,0,241,174,0.835,0.853,0,0,1,2,0
31.16,770,466,6,6,0.004,0.909,0,1,0,2,4
56.33,658,953,6,9,0.011,0.916,0,1,1,2,0
38.14,549,1021,7,4,0.089,1.0,0,1,1,0,4
140.88,179,1180,2,5,0.0,1.0,0,1,1,0,4
74.1,678,488,4,7,0.042,1.0,0,1,1,2,2
75.78,357,978,7,3,0.037,0.989,0,1,1,2,4
1.83,26,9,325,369,1.0,0.927,0,0,1,4,3
0.0,880,632,6,3,0.0,0.964,0,1,1,3,4
29.04,416,856,2,8,0.0,0.93,0,1,1,0,4
0.0,0,1205,4,7,0.001,1.0,0,1,1,0,4
3.77,0,5,99,13,0.514,0.345,0,0,2,2,0
91.91,1092,1777,1,1,0.124,0.794,0,1,1,5,4
66.29,179,90,2,8,0.0,0.856,0,1,1,4,4
0.0,768,675,4,9,0.013,0.995,0,1,1,6,1
31.28,851,1168,3,5,0.023,0.826,0,1,2,5,4
0.0,10,0,95,6,0.565,0.0,0,0,1,7,0
20.91,371,613,5,7,0.0,1.0,0,1,1,7,4
1.02,14,2,43,9,0.466,0.0,0,0,1,5,0
0.0,50,0,226,355,0.785,0.98,0,0,1,2,3
89.13,30,1786,8,7,0.014,0.59,0,1,1,1,4
106.04,698,1014,9,4,0.003,0.908,0,1,1,2,4
0.0,1144,1594,5,5,0.0,0.869,0,1,1,2,4
84.44,879,925,1,2,0.068,1.0,0,1,1,3,4
0.0,27,0,74,8,0.438,0.148,0,0,2,4,0
12.51,10,0,84,18,0.622,0.081,0,0,2,2,3
0.0,842,663,4,5,0.098,1.0,0,1,0,6,4
79.69,219,1764,2,8,0.042,1.0,0,1,2,1,4
23.54,111,1010,8,1,0.021,0.874,0,1,1,5,4
76.42,252,1591,4,3,0.0,0.965,0,1,1,0,4
13.16,733,306,3,2,0.008,1.0,0,1,1,3,0
39.74,494,824,4,7,0.0,0.705,0,1,2,3,1
0.0,78,5,366,470,0.731,0.99,0,0,1,0,3
23.27,641,1199,6,9,0.0,0.874,0,1,1,7,4
2.25,46,0,157,377,0.679,0.969,0,0,1,4,3
0.86,107,0,166,255,1.0,0.978,0,0,1,7,3
70.9,971,1457,1,5,0.0,0.876,0,1,2,0,4
104.12,221,1704,6,6,0.002,0.783,0,1,1,6,4
4.34,75,0,161,231,0.943,0.936,0,0,2,5,3
58.11,1185,882,6,7,0.0,0.885,0,1,1,2,4
63.9,468,1502,9,5,0.006,1.0,0,1,1,3,4
69.0,131,1943,1,4,0.042,0.952,0,1,1,3,4
0.0,0,0,337,395,0.833,0.908,0,0,1,6,3
103.51,771,1236,5,9,0.064,0.959,0,1,1,3,4
3.03,380,1564,5,1,0.065,0.874,0,1,1,6,2
17.42,586,12,3,4,0.045,0.722,0,1,2,3,4
17.54,0,973,3,2,0.037,0.674,0,1,1,4,3
2.0,96,0,142,248,1.0,0.969,0,0,0,5,2
35.55,454,701,3,2,0.0,0.9,0,1,1,5,4
61.58,0,1057,5,4,0.0,0.785,0,1,2,1,4
40.68,897,1349,5,8,0.0,0.875,0,1,2,0,4
3.94,40,1,37,5,0.706,0.294,0,0,1,2,3
60.13,633,600,2,4,0.0,0.919,0,1,1,1,4
93.31,986,127,9,8,0.024,0.851,0,1,1,2,2
90.73,760,2059,6,1,0.0,0.794,0,1,1,3,4
89.57,253,1463,8,2,0.036,1.0,0,1,1,1,4
7.08,42,0,510,369,0.919,0.832,0,0,1,4,3
27.21,248,283,10,7,0.155,0.963,2,0,1,7,4
104.36,743,757,3,2,0.0,0.89,0,1,1,3,4
0.0,11,0,391,377,0.841,0.894,0,0,1,4,0
11.21,724,549,4,1,0.024,0.95,0,1,1,1,0
74.11,95,2251,9,5,0.052,0.781,0,1,1,0,4
3.87,33,2,275,359,0.945,0.927,0,0,0,5,3
88.33,1538,296,1,3,0.027,0.683,0,1,1,2,4
2.42,27,0,411,105,0.689,0.979,0,0,1,3,2
54.71,167,1951,2,1,0.024,0.936,0,1,1,4,4
87.03,665,457,3,2,0.0,0.876,0,1,2,1,4
0.0,46,1285,7,3,0.0,1.0,0,1,1,0,1
35.69,184,1931,6,8,0.052,0.791,0,1,1,1,3
97.91,438,285,7,6,0.108,0.866,0,1,1,6,1
0.0,0,0,409,465,0.887,1.0,0,0,1,6,3
75.26,740,1392,8,4,0.022,0.939,0,1,1,4,4
0.0,716,1149,2,9,0.014,1.0,0,1,1,7,4
135.74,879,360,3,3,0.008,0.624,1,1,1,2,4
53.84,0,162,4,4,0.0,1.0,1,1,1,7,4
34.32,303,1437,8,7,0.014,1.0,0,1,1,6,4
0.0,890,951,3,9,0.0,1.0,0,1,2,3,3
35.97,495,1458,3,9,0.069,0.947,0,1,1,3,4
74.07,412,0,8,8,0.0,0.948,0,1,1,3,4
47.19,548,1694,4,7,0.0,0.894,0,1,2,7,4
4.28,16,0,29,12,0.715,0.242,0,0,1,6,3
106.24,373,1103,7,8,0.068,0.745,0,1,1,5,4
0.0,913,969,4,6,0.0,0.88,0,1,2,1,4
19.91,238,1214,8,9,0.038,0.752,0,1,2,3,4
1.77,45,1,221,471,0.847,1.0,0,0,1,7,0
15.62,347,2022,8,1,0.007,0.876,0,1,1,7,4
86.52,267,0,7,3,0.0,0.735,0,1,1,6,4
0.0,537,2143,6,6,0.021,0.886,0,1,1,6,3
0.39,56,5,276,457,0.885,0.87,0,0,1,2,3
2.63,84,8,429,283,0.775,0.96,0,0,1,2,3
20.82,915,1072,1,3,0.0,0.943,0,1,2,4,1
0.0,211,376,14,9,0.247,0.992,3,0,1,7,3
33.29,939,1556,3,6,0.056,0.793,0,1,2,4,4
50.89,660,1254,6,1,0.02,1.0,0,1,1,6,4
4.73,12,0,82,11,0.401,0.195,0,0,2,0,3
95.64,1,1206,5,9,0.049,0.608,0,1,1,5,4
7.56,189,1957,5,4,0.017,0.866,0,1,0,3,4
2.93,11,0,86,19,0.501,0.461,0,0,1,1,3
100.71,521,691,9,2,0.067,0.844,0,1,1,2,4
52.25,0,1650,7,8,0.0,0.908,0,1,1,4,4
123.49,0,1173,8,3,0.0,1.0,0,1,1,3,4
36.28,702,1211,1,5,0.036,0.748,0,1,1,5,4
10.65,556,775,8,2,0.013,0.833,0,1,1,6,4
20.8,21,1626,4,6,0.0,0.809,0,1,1,3,4
99.31,502,1041,5,2,0.002,1.0,0,1,1,0,4
7.44,231,1930,2,2,0.0,0.99,0,1,1,4,4
2.44,51,0,294,368,0.724,0.995,0,0,1,2,3
0.0,421,1262,7,1,0.073,0.787,0,1,1,2,4
15.84,968,0,8,8,0.002,0.866,0,1,0,1,1
7.95,89,321,9,1,0.113,0.619,2,0,1,6,4
37.73,566,1216,2,4,0.043,0.879,0,1,1,7,4
25.41,722,1386,8,4,0.085,0.908,0,1,1,3,1
103.13,0,545,5,3,0.021,0.875,0,1,2,3,4
1.74,468,1070,4,6,0.0,0.86,0,1,1,0,4
0.0,38,2,49,10,0.74,0.404,0,0,1,5,4
17.45,462,472,3,6,0.01,0.733,0,1,1,4,4
89.86,0,538,2,5,0.042,1.0,0,1,1,5,4
30.47,329,1658,8,1,0.075,0.945,0,1,1,4,4
7.91,418,572,7,5,0.0,0.88,0,1,1,5,4
44.61,327,841,8,1,0.035,0.866,0,1,1,3,4
114.7,303,1799,4,9,0.028,1.0,0,1,1,7,4
0.0,3,3,29,18,0.774,0.041,0,0,1,2,3
101.56,1346,337,7,4,0.0,0.911,0,1,1,0,4
104.07,280,373,5,7,0.0,0.912,0,1,1,7,4
79.05,171,1979,6,6,0.011,0.857,0,1,1,2,4
13.04,490,1923,9,6,0.042,0.947,0,1,1,0,4
0.48,80,0,240,426,1.0,0.969,0,0,1,2,2
67.04,867,0,2,1,0.065,1.0,0,1,1,4,4
0.0,553,1248,2,9,0.0,1.0,0,1,1,6,4
27.91,959,895,6,6,0.0,0.772,0,1,1,5,2
36.97,532,484,3,3,0.0,0.778,0,1,1,0,4
25.28,369,1672,7,9,0.0,0.816,0,1,1,5,4
2.7,926,1159,9,3,0.071,0.894,0,1,2,3,4
87.07,1316,1230,8,7,0.0,0.695,0,1,1,2,4
0.56,42,0,57,13,0.775,0.509,0,0,1,6,4
0.0,36,0,419,410,0.773,0.977,0,0,1,3,3
0.0,199,2467,8,8,0.037,1.0,0,1,2,3,4
67.98,1218,1019,1,3,0.072,0.824,0,1,2,1,4
55.9,709,1628,7,2,0.113,1.0,0,1,1,3,4
29.38,438,301,8,3,0.0,0.816,0,1,2,6,4
98.06,1018,710,2,6,0.071,0.971,0,1,2,5,4
0.0,478,178,1,3,0.013,0.934,0,1,1,2,4
40.31,865,1625,1,8,0.0,0.882,0,1,1,4,4
93.85,224,835,1,1,0.043,0.939,0,1,2,1,2
80.97,682,455,8,6,0.044,0.8,0,1,1,0,4
0.0,9,0,97,9,0.393,0.44,0,0,1,1,3
74.06,940,751,7,2,0.0,0.935,0,1,0,0,3
10.98,657,520,9,9,0.035,1.0,0,1,2,1,4
0.22,0,2,117,350,1.0,0.923,0,0,1,3,3
5.32,6,0,81,4,0.353,0.171,0,0,1,3,4
114.94,0,632,8,9,0.0,0.829,0,1,2,3,1
0.0,83,0,356,430,1.0,1.0,0,0,1,5,3
12.58,632,1218,5,3,0.0,0.763,0,1,1,0,0
0.26,91,0,472,268,0.868,0.903,0,0,1,2,3
104.6,0,1872,9,8,0.009,0.901,0,1,1,6,4
2.21,0,0,128,161,0.848,1.0,0,0,1,5,0
54.4,308,442,6,2,0.08,0.925,0,1,1,2,4
114.63,482,1484,1,8,0.063,0.775,0,1,2,6,2
0.14,35,0,209,395,0.806,0.937,0,0,1,7,3
58.38,524,2121,2,7,0.0,0.829,0,1,2,0,4
125.81,930,611,2,4,0.051,1.0,1,1,2,3,4
63.68,1190,625,2,6,0.0,1.0,0,1,1,6,4
1.86,8,4,191,383,0.811,1.0,0,0,1,5,0
19.77,1037,0,5,7,0.014,1.0,0,1,1,3,4
4.19,33,0,289,122,0.88,1.0,0,0,1,2,3
38.29,444,1079,8,1,0.0,0.75,0,1,2,2,4
98.92,476,926,3,2,0.042,1.0,0,1,1,0,4
93.25,714,262,5,4,0.0,0.795,0,1,1,6,4
65.49,648,923,3,6,0.025,0.945,0,1,1,1,4
0.0,0,0,90,13,0.268,0.332,0,0,1,5,0
63.25,475,1322,7,3,0.046,0.894,0,1,1,7,4
18.8,734,423,8,9,0.054,0.924,0,1,1,7,4
63.78,566,1905,7,9,0.067,1.0,0,1,1,0,4
64.44,717,657,4,1,0.009,1.0,0,1,1,0,4
18.35,789,1607,2,2,0.0,0.928,0,1,2,4,0
27.59,572,318,4,5,0.0,0.832,0,1,1,0,4
75.9,0,1433,1,1,0.0,1.0,0,1,1,7,4
4.68,8,1,53,3,0.37,0.068,0,0,0,1,3
0.62,72,10,275,190,0.857,0.921,0,0,1,0,3
55.62,468,1549,1,5,0.061,1.0,0,1,1,6,4
108.73,0,718,3,5,0.02,0.848,0,1,1,7,4
3.92,484,2135,5,8,0.039,1.0,0,1,2,1,4
4.03,343,287,6,2,0.042,0.677,2,0,1,6,3
1.19,34,0,329,325,0.951,1.0,0,0,1,1,0
1.23,59,1,120,408,0.935,0.967,0,0,1,0,0
3.42,22,0,278,422,0.783,0.995,0,0,1,5,0
1.26,0,0,97,7,0.49,0.133,0,0,1,2,3
42.13,931,2394,5,3,0.0,0.824,0,1,1,4,4
76.51,578,2083,2,2,0.0,0.695,0,1,1,6,4
32.88,688,926,9,9,0.042,0.721,0,1,1,0,4
135.68,577,874,5,7,0.0,0.926,0,1,1,4,4
45.72,503,784,5,5,0.0,0.654,0,1,1,2,4
2.75,153,171,13,1,0.243,0.691,2,1,1,3,3
1.88,18,5,74,10,0.522,0.207,0,0,1,7,3
83.53,438,858,1,1,0.086,0.997,0,1,2,2,4
48.56,555,1735,9,2,0.0,0.873,0,1,2,1,4
11.69,1260,451,7,2,0.0,1.0,0,1,1,3,4
100.42,175,88,4,3,0.032,0.777,0,1,1,2,4
52.99,571,1389,9,1,0.092,1.0,0,1,2,7,4
48.75,288,932,7,4,0.025,0.797,0,1,1,1,4
44.95,508,947,4,1,0.016,0.982,0,1,2,5,1
21.69,266,891,7,3,0.0,0.835,0,1,2,0,4
34.48,711,2298,8,1,0.0,0.741,0,1,1,7,4
113.44,345,898,4,8,0.0,0.92,0,1,1,1,4
0.0,38,0,325,151,0.891,0.932,0,0,1,3,3
23.26,266,856,2,2,0.0,0.804,0,1,1,0,4
76.98,0,1510,6,1,0.0,0.842,0,1,1,6,4
24.32,951,2169,3,1,0.04,0.778,0,1,1,0,4
71.1,0,1341,3,8,0.0,0.965,0,1,1,4,4
0.0,57,0,141,369,0.904,0.908,0,0,1,1,3
27.21,886,911,8,9,0.024,0.904,0,1,1,4,4
2.03,3,8,505,467,0.874,0.975,0,0,1,6,3
30.79,426,1415,4,8,0.025,0.937,0,1,1,5,4
58.21,522,442,7,5,0.028,0.919,0,1,1,3,4
1.87,32,8,332,423,0.818,0.985,0,0,1,4,3
24.57,0,1639,1,3,0.039,0.827,0,1,1,5,4
109.32,778,679,6,5,0.056,0.867,0,1,2,0,4
42.27,489,1730,1,1,0.078,0.808,0,1,1,0,4
73.94,334,494,4,6,0.0,0.947,0,1,1,5,2
17.95,447,1816,7,7,0.0,0.943,0,1,1,7,4
5.36,0,6,65,6,0.587,0.0,0,0,1,4,3
56.58,920,1119,3,4,0.0,0.835,0,1,2,1,4
20.02,1093,548,7,8,0.021,0.793,0,1,2,5,1
39.52,0,0,3,4,0.04,0.899,0,1,1,4,3
0.0,744,960,3,7,0.0,0.951,0,1,2,4,4
78.44,627,1174,6,5,0.051,0.783,0,1,2,7,4
75.07,347,664,9,8,0.039,0.978,0,1,0,0,4
0.0,50,0,504,196,0.922,0.94,0,0,1,4,3
17.92,258,128,3,9,0.077,1.0,0,1,1,6,4
40.95,276,932,4,3,0.004,0.803,0,1,2,4,4
26.17,1057,2617,4,6,0.109,1.0,0,1,1,3,1
0.0,56,2,460,301,1.0,0.917,0,0,2,1,0
15.83,363,1540,2,5,0.036,0.924,0,1,1,3,4
0.0,18,4,165,254,0.896,0.944,0,0,1,7,3
81.43,688,1834,8,6,0.0,0.929,0,1,2,3,4
20.61,592,144,8,7,0.017,1.0,0,1,1,4,4
0.0,23,0,468,399,0.8,0.993,0,0,1,2,3
23.23,354,1970,4,2,0.014,0.652,0,1,0,5,3
1.45,0,0,456,328,1.0,0.981,0,0,1,0,2
80.97,371,1383,5,4,0.058,0.7,0,1,1,1,4
25.13,263,1123,1,3,0.0,0.953,0,1,1,3,2
0.0,858,696,8,8,0.073,0.714,0,1,1,3,4
2.16,23,0,374,132,0.799,0.916,0,0,2,2,3
0.18,36,0,417,243,0.996,1.0,0,0,2,5,2
151.5,913,279,9,3,0.0,1.0,0,1,1,1,4
0.0,386,947,7,8,0.0,0.8,0,1,1,4,4
50.31,626,907,5,6,0.0,0.96,0,1,0,7,4
22.37,2,281,11,3,0.002,0.697,4,1,1,6,3
25.96,299,2471,8,9,0.029,0.941,0,1,2,6,4
79.37,267,1401,4,4,0.07,1.0,0,1,1,1,4
58.29,1081,1137,8,8,0.046,0.913,0,1,1,7,4
63.37,414,2025,9,8,0.0,0.834,0,1,1,7,4
0.0,24,1,95,4,0.411,0.472,0,0,1,5,3
0.0,47,0,220,344,1.0,0.96,0,0,0,2,3
0.0,797,250,4,1,0.107,1.0,1,1,1,0,4
60.89,174,0,3,2,0.0,0.829,0,1,1,0,4
96.13,264,1107,5,9,0.0,0.938,0,1,1,2,2
2.55,30,0,292,206,0.87,1.0,0,0,1,5,3
11.43,433,752,7,2,0.0,0.984,0,1,1,4,4
45.37,1039,1387,3,8,0.001,0.942,0,1,2,3,4
98.44,215,765,2,6,0.027,0.72,0,1,1,1,4
63.17,1305,312,2,9,0.0,0.998,0,1,1,1,4
0.31,64,0,503,211,0.818,0.904,0,0,1,4,3
47.04,520,824,9,9,0.02,0.873,0,1,1,2,4
0.0,97,7,199,219,0.963,0.947,0,0,2,6,3
0.0,426,582,5,5,0.0,0.731,0,1,1,7,4
1.19,219,251,11,4,0.144,0.917,4,1,1,1,4
0.71,30,10,204,150,0.884,0.917,0,0,1,7,2
0.0,1,0,54,1,0.292,0.284,0,0,1,0,3
0.0,352,1661,2,1,0.105,0.93,0,1,2,2,4
109.3,63,1788,7,7,0.065,0.932,0,1,1,7,4
1.88,69,3,394,222,0.883,1.0,0,0,1,4,0
1.39,61,0,175,190,0.763,0.899,0,0,1,2,3
1.99,72,0,359,197,0.93,0.945,0,0,1,2,3
54.91,115,375,2,8,0.004,0.977,0,1,1,4,4
57.32,567,753,6,5,0.098,0.871,0,1,1,6,1
60.67,849,636,3,1,0.006,0.923,1,1,0,0,4
20.73,279,1757,4,2,0.004,0.817,0,1,1,6,4
58.2,245,284,1,8,0.001,0.967,0,1,1,6,0
44.41,0,2217,8,3,0.037,1.0,0,1,1,4,4
0.64,50,0,52,18,0.337,0.304,0,0,1,5,4
0.0,767,677,9,3,0.0,1.0,0,1,1,2,4
86.84,555,885,5,1,0.041,1.0,0,1,2,4,4
64.29,80,892,6,4,0.037,0.9,0,1,1,6,4
40.68,854,79,1,6,0.061,1.0,0,1,1,6,4
84.05,405,697,2,4,0.127,0.908,0,1,2,7,4
0.0,268,343,3,2,0.122,0.745,4,0,1,0,4
9.51,235,1482,2,3,0.012,0.875,0,1,1,6,4
137.45,857,156,4,2,0.096,0.812,0,1,1,3,4
0.51,20,0,50,19,0.616,0.175,0,0,1,1,3
0.0,78,0,192,480,0.827,0.949,0,0,2,5,3
5.15,241,359,6,8,0.11,0.463,2,0,1,5,4
0.0,32,0,68,10,0.349,0.375,0,0,0,1,4
153.37,590,1175,7,5,0.024,0.69,0,1,0,2,1
1.59,50,2,312,189,0.919,0.904,0,0,1,2,0
38.45,578,1057,6,2,0.066,0.871,0,1,1,7,4
3.4,1377,586,3,1,0.0,0.722,0,1,1,6,4
80.32,104,909,8,8,0.02,0.748,0,1,2,6,4
2.44,0,681,8,1,0.012,0.853,0,1,1,4,4
3.59,41,3,379,477,0.975,1.0,0,0,2,2,3
128.18,439,627,4,3,0.091,1.0,0,1,1,0,4
93.55,516,1611,5,1,0.037,0.962,0,1,2,7,4
63.53,673,1189,3,5,0.076,0.759,0,1,1,0,4
2.62,33,0,457,338,0.92,0.865,0,0,1,2,2
37.88,1063,959,8,7,0.043,0.823,0,1,1,5,4
96.65,817,56,4,1,0.0,0.901,1,1,2,0,4
47.44,687,1168,1,5,0.018,0.801,0,1,1,1,4
79.42,866,1405,2,7,0.078,0.952,0,1,1,2,4
66.47,802,136,4,6,0.114,0.956,0,1,0,5,4
0.0,23,3,80,11,0.25,0.17,0,0,1,3,4
104.43,628,481,1,3,0.0,1.0,0,1,1,2,4
3.52,38,0,211,160,1.0,0.931,0,0,1,1,3
0.77,44,0,99,9,0.374,0.204,0,0,1,0,4
10.35,479,1102,4,5,0.0,1.0,0,1,2,3,3
0.0,26,3,83,11,0.723,0.214,0,0,1,5,3
1.54,45,2,76,12,0.399,0.341,0,0,1,5,0
0.0,868,1108,4,7,0.083,0.897,0,1,2,4,4
26.37,660,1623,8,8,0.0,0.962,0,1,0,5,4
48.19,77,364,9,9,0.0,0.966,0,1,1,0,4
0.13,63,0,132,138,0.959,0.886,0,0,1,3,0
58.97,273,709,1,1,0.109,0.928,0,1,1,3,2
31.26,500,2483,1,5,0.039,0.783,0,1,1,5,4
2.01,31,3,381,314,0.75,0.936,0,0,1,2,3
40.4,684,0,8,4,0.11,0.908,0,1,1,2,4
35.38,413,0,3,2,0.09,1.0,0,1,1,4,4
4.11,135,3,509,343,0.937,0.953,0,0,1,0,3
9.9,134,485,1,6,0.048,0.762,0,1,2,3,4
67.38,624,1083,1,1,0.097,0.912,0,1,0,2,0
0.0,29,1,48,1,0.462,0.151,0,0,1,3,3
4.42,59,645,7,5,0.008,0.887,0,1,1,1,1
52.43,164,710,9,5,0.022,0.994,0,1,1,1,4
13.08,357,11,11,7,0.0,0.663,4,1,1,1,3
77.17,112,1317,7,7,0.084,0.881,0,1,1,7,4
18.85,677,1966,5,9,0.035,0.975,0,1,0,4,4
1.34,50,4,317,369,0.945,0.959,0,0,2,2,3
28.24,780,140,2,1,0.0,0.89,0,1,1,6,4
31.14,575,1276,2,1,0.0,0.783,0,1,1,4,4
79.2,541,1427,9,1,0.0,0.811,0,1,1,6,4
6.9,90,381,7,4,0.084,0.851,2,1,1,4,3
0.0,263,1319,2,6,0.055,0.895,0,1,1,0,4
0.0,72,3,429,121,0.926,1.0,0,0,2,7,3
18.61,162,651,9,3,0.056,0.23,3,1,0,5,4
